Const,Your Rating,Date Rated,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
tt0073486,8,2003-03-24,One Flew Over the Cuckoo's Nest,https://www.imdb.com/title/tt0073486/,movie,8.7,133,1975,Drama,875347,1975-11-19,Milos Forman
tt7349662,9,2018-11-29,BlacKkKlansman,https://www.imdb.com/title/tt7349662/,movie,7.5,135,2018,"Biography, Crime, Drama",186332,2018-05-14,Spike Lee
tt0073540,8,2008-07-06,Picnic at Hanging Rock,https://www.imdb.com/title/tt0073540/,movie,7.5,115,1975,"Drama, Mystery",31971,1975-08-08,Peter Weir
tt0073580,8,2008-07-06,Professione: reporter,https://www.imdb.com/title/tt0073580/,movie,7.6,126,1975,"Drama, Thriller",19912,1975-02-28,Michelangelo Antonioni
tt0073631,5,2000-08-01,Rollerball,https://www.imdb.com/title/tt0073631/,movie,6.6,125,1975,"Action, Sci-Fi, Sport",21421,1975-06-25,Norman Jewison
tt7366338,8,2019-11-06,Chernobyl,https://www.imdb.com/title/tt7366338/,tvMiniSeries,9.4,330,2019,"Drama, History, Thriller",450554,2019-05-06,
tt0074102,8,2003-07-26,Ai no korîda,https://www.imdb.com/title/tt0074102/,movie,6.6,109,1976,"Drama, Romance",17293,1976-02-29,Nagisa Ôshima
tt0074103,7,2008-06-09,L'aile ou la cuisse,https://www.imdb.com/title/tt0074103/,movie,7.2,104,1976,"Comedy, Family",9290,1976-10-27,Claude Zidi
tt0074119,8,2009-07-10,All the President's Men,https://www.imdb.com/title/tt0074119/,movie,8.0,138,1976,"Biography, Drama, History, Thriller",97636,1976-04-04,Alan J. Pakula
tt0074486,8,2000-06-05,Eraserhead,https://www.imdb.com/title/tt0074486/,movie,7.4,89,1977,Horror,96445,1977-03-19,David Lynch
tt0074626,4,2009-08-02,Herz aus Glas,https://www.imdb.com/title/tt0074626/,movie,7.1,94,1976,Drama,5183,1976-11-13,Werner Herzog
tt0074777,7,2004-02-29,The Last Tycoon,https://www.imdb.com/title/tt0074777/,movie,6.3,123,1976,"Drama, Romance",7626,1976-11-17,Elia Kazan
tt0075066,5,2004-02-29,The Pink Panther Strikes Again,https://www.imdb.com/title/tt0075066/,movie,7.2,103,1976,"Comedy, Crime",26680,1976-12-15,Blake Edwards
tt0075276,8,2009-12-09,Stroszek,https://www.imdb.com/title/tt0075276/,movie,7.9,115,1977,"Comedy, Drama",12364,1977-05-20,Werner Herzog
tt0075299,8,2008-09-05,Szpital,https://www.imdb.com/title/tt0075299/,short,7.0,20,1977,"Documentary, Short",550,1977-06-30,Krzysztof Kieslowski
tt0075314,7,2001-01-26,Taxi Driver,https://www.imdb.com/title/tt0075314/,movie,8.3,114,1976,"Crime, Drama",686215,1976-02-08,Martin Scorsese
tt0075686,8,2002-12-01,Annie Hall,https://www.imdb.com/title/tt0075686/,movie,8.0,93,1977,"Comedy, Romance",244784,1977-03-27,Woody Allen
tt0075860,5,2003-06-28,Close Encounters of the Third Kind,https://www.imdb.com/title/tt0075860/,movie,7.6,138,1977,"Drama, Sci-Fi",176184,1977-11-15,Steven Spielberg
tt0758758,8,2009-01-11,Into the Wild,https://www.imdb.com/title/tt0758758/,movie,8.1,148,2007,"Adventure, Biography, Drama",548730,2007-09-01,Sean Penn
tt0758774,7,2008-12-19,Body of Lies,https://www.imdb.com/title/tt0758774/,movie,7.1,128,2008,"Action, Drama, Thriller",206976,2008-10-05,Ridley Scott
tt0075968,6,2003-11-27,The Duellists,https://www.imdb.com/title/tt0075968/,movie,7.4,100,1977,"Drama, War",18599,1977-05-22,Ridley Scott
tt0076155,8,2007-01-20,L'homme qui aimait les femmes,https://www.imdb.com/title/tt0076155/,movie,7.5,120,1977,"Comedy, Drama, Romance",5799,1977-04-27,François Truffaut
tt0076221,8,2001-06-04,Jabberwocky,https://www.imdb.com/title/tt0076221/,movie,6.2,105,1977,"Adventure, Comedy, Fantasy",12613,1977-03-28,Terry Gilliam
tt0076257,6,2006-04-26,The Kentucky Fried Movie,https://www.imdb.com/title/tt0076257/,movie,6.5,83,1977,Comedy,16512,1977-08-10,John Landis
tt0765120,4,2009-11-30,My Blueberry Nights,https://www.imdb.com/title/tt0765120/,movie,6.6,95,2007,"Drama, Romance",50627,2007-05-16,Kar-Wai Wong
tt0765425,7,2012-04-09,Top Chef,https://www.imdb.com/title/tt0765425/,tvSeries,7.5,60,2006,"Game-Show, Reality-TV",5187,2006-02-15,
tt0765429,6,2009-11-04,American Gangster,https://www.imdb.com/title/tt0765429/,movie,7.8,157,2007,"Biography, Crime, Drama, Thriller",379144,2007-10-19,Ridley Scott
tt0765443,7,2008-01-20,Eastern Promises,https://www.imdb.com/title/tt0765443/,movie,7.6,100,2007,"Action, Crime, Drama, Thriller",220977,2007-09-08,David Cronenberg
tt0076666,3,2000-08-13,Saturday Night Fever,https://www.imdb.com/title/tt0076666/,movie,6.8,118,1977,"Drama, Music",67854,1977-12-12,John Badham
tt0076752,7,2018-02-16,The Spy Who Loved Me,https://www.imdb.com/title/tt0076752/,movie,7.1,125,1977,"Action, Adventure, Thriller",94097,1977-07-07,Lewis Gilbert
tt0076759,6,2006-08-23,Star Wars,https://www.imdb.com/title/tt0076759/,movie,8.6,121,1977,"Action, Adventure, Fantasy, Sci-Fi",1184818,1977-05-25,George Lucas
tt0077276,8,2001-08-02,Les bronzés,https://www.imdb.com/title/tt0077276/,movie,6.9,87,1978,"Comedy, Romance",6119,1978-11-22,Patrice Leconte
tt0773262,8,2010-11-05,Dexter,https://www.imdb.com/title/tt0773262/,tvSeries,8.6,53,2006,"Crime, Drama, Mystery, Thriller",620888,2006-10-01,
tt0077405,9,2002-11-18,Days of Heaven,https://www.imdb.com/title/tt0077405/,movie,7.9,94,1978,"Drama, Romance",49319,1978-09-13,Terrence Malick
tt0007761,7,2002-04-22,The Butcher Boy,https://www.imdb.com/title/tt0007761/,short,6.2,30,1917,"Short, Comedy",1303,1917-04-23,Roscoe 'Fatty' Arbuckle
tt0077631,4,2000-06-18,Grease,https://www.imdb.com/title/tt0077631/,movie,7.2,110,1978,"Musical, Romance",225188,1978-06-13,Randal Kleiser
tt7768848,9,2018-11-09,Wild Wild Country,https://www.imdb.com/title/tt7768848/,tvMiniSeries,8.2,403,2018,"Documentary, Crime",20741,2018-01-31,
tt7775622,8,2019-04-12,Free Solo,https://www.imdb.com/title/tt7775622/,movie,8.2,100,2018,"Documentary, Adventure, Sport",46996,2018-08-31,"Jimmy Chin, Elizabeth Chai Vasarhelyi"
tt0077928,8,2017-04-28,Midnight Express,https://www.imdb.com/title/tt0077928/,movie,7.6,121,1978,"Biography, Crime, Drama, Thriller",69896,1978-05-18,Alan Parker
tt0780504,5,2012-02-06,Drive,https://www.imdb.com/title/tt0780504/,movie,7.8,100,2011,"Crime, Drama",548215,2011-05-20,Nicolas Winding Refn
tt0780536,4,2009-03-04,In Bruges,https://www.imdb.com/title/tt0780536/,movie,7.9,107,2008,"Comedy, Crime, Drama, Thriller",377832,2008-01-17,Martin McDonagh
tt0078163,3,2004-02-29,Revenge of the Pink Panther,https://www.imdb.com/title/tt0078163/,movie,6.7,99,1978,"Comedy, Crime, Mystery",19284,1978-07-13,Blake Edwards
tt0007819,8,2002-05-18,Coney Island,https://www.imdb.com/title/tt0007819/,short,6.3,25,1917,"Short, Comedy",1416,1917-10-29,Roscoe 'Fatty' Arbuckle
tt0078528,6,2001-06-11,La zizanie,https://www.imdb.com/title/tt0078528/,movie,6.4,97,1978,Comedy,3170,1978-03-16,Claude Zidi
tt0078748,9,2000-07-18,Alien,https://www.imdb.com/title/tt0078748/,movie,8.4,117,1979,"Horror, Sci-Fi",753055,1979-05-25,Ridley Scott
tt0078771,7,2009-10-15,L'amour en fuite,https://www.imdb.com/title/tt0078771/,movie,7.1,94,1979,"Comedy, Drama, Romance",5686,1979-01-24,François Truffaut
tt0078788,9,2001-08-21,Apocalypse Now,https://www.imdb.com/title/tt0078788/,movie,8.4,147,1979,"Drama, Mystery, War",578829,1979-05-19,Francis Ford Coppola
tt0078907,8,2001-12-02,Les bronzés font du ski,https://www.imdb.com/title/tt0078907/,movie,7.5,90,1979,Comedy,7134,1979-11-22,Patrice Leconte
tt0790636,9,2014-03-14,Dallas Buyers Club,https://www.imdb.com/title/tt0790636/,movie,8.0,117,2013,"Biography, Drama",422146,2013-09-07,Jean-Marc Vallée
tt0079086,7,2009-12-06,La drôlesse,https://www.imdb.com/title/tt0079086/,movie,6.8,90,1979,Drama,457,1979-05-23,Jacques Doillon
tt0079116,8,2011-07-29,Escape from Alcatraz,https://www.imdb.com/title/tt0079116/,movie,7.6,112,1979,"Biography, Crime, Drama, Thriller",112130,1979-06-22,Don Siegel
tt0791303,7,2012-12-09,Genova,https://www.imdb.com/title/tt0791303/,movie,6.0,93,2008,"Drama, Mystery, Romance",6114,2008-09-07,Michael Winterbottom
tt0079200,4,2001-12-03,Le gendarme et les extra-terrestres,https://www.imdb.com/title/tt0079200/,movie,6.3,96,1979,"Comedy, Crime, Sci-Fi",7212,1979-01-31,Jean Girault
tt0079261,7,2001-10-03,Hair,https://www.imdb.com/title/tt0079261/,movie,7.6,121,1979,"Comedy, Drama, Musical, Romance, War",33690,1979-03-14,Milos Forman
tt0794373,7,2007-11-03,Sugar & spice: Fûmi zekka,https://www.imdb.com/title/tt0794373/,movie,6.2,125,2006,"Drama, Romance",259,2006-09-16,Isamu Nakae
tt0079501,7,2002-11-26,Mad Max,https://www.imdb.com/title/tt0079501/,movie,6.9,88,1979,"Action, Adventure, Sci-Fi, Thriller",184221,1979-04-12,George Miller
tt0795176,10,2015-11-02,Planet Earth,https://www.imdb.com/title/tt0795176/,tvMiniSeries,9.4,538,2006,Documentary,159401,2006-02-27,
tt0079522,7,2002-11-25,Manhattan,https://www.imdb.com/title/tt0079522/,movie,7.9,96,1979,"Comedy, Drama, Romance",126876,1979-04-18,Woody Allen
tt0795341,7,2007-10-08,Bled Number One,https://www.imdb.com/title/tt0795341/,movie,6.2,100,2006,Drama,167,2006-05-20,Rabah Ameur-Zaïmeche
tt0079574,3,2018-02-17,Moonraker,https://www.imdb.com/title/tt0079574/,movie,6.3,126,1979,"Action, Adventure, Sci-Fi, Thriller",86683,1979-06-26,Lewis Gilbert
tt0796212,8,2007-08-09,Fong juk,https://www.imdb.com/title/tt0796212/,movie,7.3,110,2006,"Action, Crime, Thriller",8109,2006-09-06,Johnnie To
tt0079820,8,2004-02-27,Le roi et l'oiseau,https://www.imdb.com/title/tt0079820/,movie,7.9,83,1980,"Animation, Family, Fantasy, Romance",4322,1980-03-19,Paul Grimault
tt0799934,4,2008-10-01,Be Kind Rewind,https://www.imdb.com/title/tt0799934/,movie,6.4,102,2008,Comedy,87243,2008-01-20,Michel Gondry
tt0800308,5,2009-11-28,Appaloosa,https://www.imdb.com/title/tt0800308/,movie,6.7,115,2008,"Action, Crime, Drama, Romance, Western",57110,2008-09-05,Ed Harris
tt0080196,9,2014-11-11,Berlin Alexanderplatz,https://www.imdb.com/title/tt0080196/,tvMiniSeries,8.6,931,1980,"Crime, Drama",3777,1980-08-28,
tt8030700,7,2019-03-27,Coincoin et les z'inhumains,https://www.imdb.com/title/tt8030700/,tvMiniSeries,7.1,52,2018,"Comedy, Sci-Fi",359,2018-08-04,
tt0804503,7,2010-09-19,Mad Men,https://www.imdb.com/title/tt0804503/,tvSeries,8.6,47,2007,Drama,193913,2007-07-19,
tt0080491,4,2003-10-05,Caligola,https://www.imdb.com/title/tt0080491/,movie,5.4,156,1979,"Drama, History",32507,1979-08-14,Tinto Brass
tt0080569,7,2009-08-11,Cruising,https://www.imdb.com/title/tt0080569/,movie,6.4,102,1980,"Crime, Drama, Mystery, Thriller",17814,1980-02-08,William Friedkin
tt0080610,8,2000-10-04,Le dernier métro,https://www.imdb.com/title/tt0080610/,movie,7.4,131,1980,"Drama, Romance, War",11810,1980-09-17,François Truffaut
tt0080668,6,2008-09-05,Dworzec,https://www.imdb.com/title/tt0080668/,short,6.5,14,1980,"Documentary, Short",471,1980-12-31,Krzysztof Kieslowski
tt0080678,7,2004-04-01,The Elephant Man,https://www.imdb.com/title/tt0080678/,movie,8.1,124,1980,"Biography, Drama",209729,1980-10-02,David Lynch
tt0080684,7,2006-08-23,Star Wars: Episode V - The Empire Strikes Back,https://www.imdb.com/title/tt0080684/,movie,8.7,124,1980,"Action, Adventure, Fantasy, Sci-Fi",1112828,1980-05-17,Irvin Kershner
tt0080755,8,2002-03-20,Foutaises,https://www.imdb.com/title/tt0080755/,short,7.7,8,1989,"Short, Comedy",2024,1989-01-01,Jean-Pierre Jeunet
tt0080801,8,2003-08-12,The Gods Must Be Crazy,https://www.imdb.com/title/tt0080801/,movie,7.3,109,1980,"Adventure, Comedy",50771,1980-09-10,Jamie Uys
tt0808339,4,2012-06-09,Largo Winch,https://www.imdb.com/title/tt0808339/,movie,6.5,108,2008,"Action, Adventure, Thriller",13138,2008-11-12,Jérôme Salle
tt0808357,8,2007-11-17,"Se, jie",https://www.imdb.com/title/tt0808357/,movie,7.5,157,2007,"Drama, History, Romance, Thriller, War",35858,2007-08-30,Ang Lee
tt0808417,8,2008-02-20,Persepolis,https://www.imdb.com/title/tt0808417/,movie,8.0,96,2007,"Animation, Biography, Drama, Family, History, War",85543,2007-05-23,"Marjane Satrapi, Vincent Paronnaud"
tt0808506,5,2007-07-08,Toki o kakeru shôjo,https://www.imdb.com/title/tt0808506/,movie,7.8,98,2006,"Animation, Adventure, Comedy, Drama, Family, Mystery, Romance, Sci-Fi",56852,2006-07-15,Mamoru Hosoda
tt0080929,8,2001-06-13,Inspecteur la Bavure,https://www.imdb.com/title/tt0080929/,movie,6.3,100,1980,"Comedy, Crime",1670,1980-12-03,Claude Zidi
tt0811080,1,2009-11-02,Speed Racer,https://www.imdb.com/title/tt0811080/,movie,6.0,135,2008,"Action, Adventure, Comedy, Drama, Family, Sci-Fi, Sport",67035,2008-04-28,"Lilly Wachowski, Lana Wachowski"
tt0008112,6,2002-05-05,His Wedding Night,https://www.imdb.com/title/tt0008112/,short,6.0,19,1917,"Short, Comedy",859,1917-08-20,Roscoe 'Fatty' Arbuckle
tt8115560,5,2019-02-24,Tidying Up with Marie Kondo,https://www.imdb.com/title/tt8115560/,tvSeries,6.6,40,2019,Reality-TV,2533,2019-01-01,
tt0081176,8,2004-03-24,Mon oncle d'Amérique,https://www.imdb.com/title/tt0081176/,movie,7.8,125,1980,"Comedy, Drama, Romance",4394,1980-05-20,Alain Resnais
tt0081398,8,2003-01-29,Raging Bull,https://www.imdb.com/title/tt0081398/,movie,8.2,129,1980,"Biography, Drama, Sport",307060,1980-11-13,Martin Scorsese
tt0814666,9,2007-04-29,Bamako,https://www.imdb.com/title/tt0814666/,movie,6.7,115,2006,Drama,1233,2006-05-21,Abderrahmane Sissako
tt0081505,8,2001-10-18,The Shining,https://www.imdb.com/title/tt0081505/,movie,8.4,146,1980,"Drama, Horror",847942,1980-05-23,Stanley Kubrick
tt0815236,7,2012-01-29,She's Out of My League,https://www.imdb.com/title/tt0815236/,movie,6.4,104,2010,"Comedy, Romance",122329,2010-03-11,Jim Field Smith
tt0816692,7,2014-11-10,Interstellar,https://www.imdb.com/title/tt0816692/,movie,8.6,169,2014,"Adventure, Drama, Sci-Fi, Thriller",1403621,2014-10-26,Christopher Nolan
tt0081834,9,2009-06-29,Das Boot,https://www.imdb.com/title/tt0081834/,tvMiniSeries,8.8,293,1985,"Drama, Thriller, War",24677,1985-02-24,
tt0082085,7,2011-10-22,Blow Out,https://www.imdb.com/title/tt0082085/,movie,7.4,108,1981,"Mystery, Thriller",41199,1981-07-07,Brian De Palma
tt0082096,9,2000-05-24,Das Boot,https://www.imdb.com/title/tt0082096/,movie,8.3,149,1981,"Adventure, Drama, Thriller, War",221566,1981-09-17,Wolfgang Petersen
tt0082183,8,2002-05-04,La chèvre,https://www.imdb.com/title/tt0082183/,movie,7.4,95,1981,"Adventure, Comedy, Crime",7593,1981-12-09,Francis Veber
tt0082206,8,2003-09-10,Coup de torchon,https://www.imdb.com/title/tt0082206/,movie,7.6,128,1981,"Comedy, Crime, Drama",4666,1981-11-04,Bertrand Tavernier
tt0082370,7,2000-09-14,La femme d'à côté,https://www.imdb.com/title/tt0082370/,movie,7.3,106,1981,"Drama, Romance",6704,1981-09-30,François Truffaut
tt0082398,4,2018-07-29,For Your Eyes Only,https://www.imdb.com/title/tt0082398/,movie,6.8,127,1981,"Action, Adventure, Thriller",87987,1981-06-24,John Glen
tt0082436,7,2002-12-12,Garde à vue,https://www.imdb.com/title/tt0082436/,movie,7.7,87,1981,"Crime, Drama, Thriller",3980,1981-08-31,Claude Miller
tt0824747,7,2011-01-16,Changeling,https://www.imdb.com/title/tt0824747/,movie,7.7,141,2008,"Biography, Crime, Drama, History, Mystery, Thriller",229588,2008-05-20,Clint Eastwood
tt0082484,9,2003-07-22,La guerre du feu,https://www.imdb.com/title/tt0082484/,movie,7.3,100,1981,"Adventure, Drama, History",19904,1981-12-16,Jean-Jacques Annaud
tt0826760,8,2015-02-26,Forbrydelsen,https://www.imdb.com/title/tt0826760/,tvSeries,8.4,57,2007,"Crime, Drama, Mystery, Thriller",23014,2007-01-07,
tt0082690,5,2003-08-12,Ma femme s'appelle reviens,https://www.imdb.com/title/tt0082690/,movie,5.3,85,1982,Comedy,371,1982-01-27,Patrice Leconte
tt0082694,6,2002-12-09,Mad Max 2,https://www.imdb.com/title/tt0082694/,movie,7.6,96,1981,"Action, Adventure, Sci-Fi, Thriller",160784,1981-12-24,George Miller
tt8289930,8,2019-04-07,Formula 1: Drive to Survive,https://www.imdb.com/title/tt8289930/,tvSeries,8.6,40,2019,"Documentary, Sport",13069,2019-03-08,
tt0829482,7,2015-10-31,Superbad,https://www.imdb.com/title/tt0829482/,movie,7.6,113,2007,Comedy,503914,2007-08-17,Greg Mottola
tt0830515,2,2008-11-05,Quantum of Solace,https://www.imdb.com/title/tt0830515/,movie,6.6,106,2008,"Action, Adventure, Thriller",392475,2008-10-29,Marc Forster
tt0083109,7,2001-06-11,La soupe aux choux,https://www.imdb.com/title/tt0083109/,movie,6.5,98,1981,"Comedy, Sci-Fi",7196,1981-12-02,Jean Girault
tt0831888,8,2009-06-29,Tekkon kinkurîto,https://www.imdb.com/title/tt0831888/,movie,7.6,111,2006,"Animation, Action, Adventure, Crime",12081,2006-10-21,Michael Arias
tt0834902,5,2007-02-25,Seung sing,https://www.imdb.com/title/tt0834902/,movie,6.5,110,2006,"Crime, Drama, Thriller",2467,2006-12-21,"Andrew Lau, Alan Mak"
tt0835823,8,2007-05-01,Nae cheongchun-ege goham,https://www.imdb.com/title/tt0835823/,movie,6.2,126,2005,Romance,78,2005-12-17,Young-nam Kim
tt0083658,9,2000-06-05,Blade Runner,https://www.imdb.com/title/tt0083658/,movie,8.1,117,1982,"Action, Sci-Fi, Thriller",664732,1982-06-25,Ridley Scott
tt0083702,7,2010-01-20,Burden of Dreams,https://www.imdb.com/title/tt0083702/,movie,7.9,95,1982,Documentary,6026,1982-05-30,Les Blank
tt0008377,7,2002-05-18,Oh Doctor!,https://www.imdb.com/title/tt0008377/,short,5.9,23,1917,"Comedy, Short",768,1917-09-30,Roscoe 'Fatty' Arbuckle
tt0083798,7,2002-12-16,Dead Men Don't Wear Plaid,https://www.imdb.com/title/tt0083798/,movie,6.9,88,1982,"Comedy, Crime, Mystery, Thriller",19569,1982-05-04,Carl Reiner
tt0838221,7,2008-01-25,The Darjeeling Limited,https://www.imdb.com/title/tt0838221/,movie,7.2,91,2007,"Adventure, Comedy, Drama",173370,2007-08-31,Wes Anderson
tt0083824,2,2001-06-13,Deux heures moins le quart avant Jésus-Christ,https://www.imdb.com/title/tt0083824/,movie,5.9,110,1982,Comedy,1413,1982-10-06,Jean Yanne
tt0838283,7,2009-10-25,Step Brothers,https://www.imdb.com/title/tt0838283/,movie,6.9,98,2008,Comedy,258876,2008-07-25,Adam McKay
tt0083946,8,2010-01-19,Fitzcarraldo,https://www.imdb.com/title/tt0083946/,movie,8.1,158,1982,"Adventure, Drama",29420,1982-03-04,Werner Herzog
tt0839742,6,2015-04-24,Bhopal: A Prayer for Rain,https://www.imdb.com/title/tt0839742/,movie,7.2,96,2014,Drama,1888,2014-11-07,Ravi Kumar
tt0083996,7,2001-06-11,Le gendarme et les gendarmettes,https://www.imdb.com/title/tt0083996/,movie,6.2,102,1982,"Adventure, Comedy, Crime",6523,1982-10-06,Jean Girault
tt0841044,7,2012-05-27,2 Days in Paris,https://www.imdb.com/title/tt0841044/,movie,6.8,96,2007,"Comedy, Drama, Romance",29547,2007-02-10,Julie Delpy
tt0841150,4,2007-04-09,Moon to,https://www.imdb.com/title/tt0841150/,movie,7.2,106,2007,"Crime, Drama, Thriller",4598,2007-02-13,Tung-Shing Yee
tt8423080,7,2020-04-13,Rams,https://www.imdb.com/title/tt8423080/,movie,7.7,74,2018,Documentary,281,2018-09-26,Gary Hustwit
tt0842929,9,2008-08-26,Paranoid Park,https://www.imdb.com/title/tt0842929/,movie,6.7,85,2007,"Crime, Drama, Mystery",28414,2007-05-21,Gus Van Sant
tt0084390,9,2002-11-30,Narayama bushikô,https://www.imdb.com/title/tt0084390/,movie,7.9,130,1983,Drama,6804,1983-04-29,Shôhei Imamura
tt0084445,7,2002-12-09,One from the Heart,https://www.imdb.com/title/tt0084445/,movie,6.5,107,1981,"Drama, Musical, Romance",4962,1981-08-17,Francis Ford Coppola
tt0084555,8,2003-07-12,Le père Noël est une ordure,https://www.imdb.com/title/tt0084555/,movie,7.6,88,1982,Comedy,8098,1982-08-25,Jean-Marie Poiré
tt0846017,6,2009-08-29,Tit sam gok,https://www.imdb.com/title/tt0846017/,movie,6.3,93,2007,"Crime, Thriller",1607,2007-05-17,"Ringo Lam, Hark Tsui, Johnnie To"
tt0084638,7,2003-10-22,Scenes from the Life of Andy Warhol: Friendships and Intersections,https://www.imdb.com/title/tt0084638/,short,7.1,36,1990,"Documentary, Short",248,1990-06-30,Jonas Mekas
tt0846789,2,2008-09-28,The Secret,https://www.imdb.com/title/tt0846789/,video,5.6,90,2006,Documentary,11783,2006-03-26,Drew Heriot
tt0847817,7,2010-02-07,Helvetica,https://www.imdb.com/title/tt0847817/,movie,7.2,80,2007,Documentary,7314,2007-03-27,Gary Hustwit
tt0084814,5,2004-03-21,Trail of the Pink Panther,https://www.imdb.com/title/tt0084814/,movie,5.0,96,1982,"Comedy, Crime, Mystery",9184,1982-12-02,Blake Edwards
tt0848228,5,2012-10-01,The Avengers,https://www.imdb.com/title/tt0848228/,movie,8.0,143,2012,"Action, Adventure, Sci-Fi",1227346,2012-04-11,Joss Whedon
tt0084827,7,2003-06-15,TRON,https://www.imdb.com/title/tt0084827/,movie,6.8,96,1982,"Action, Adventure, Sci-Fi",109891,1982-07-09,Steven Lisberger
tt0850698,7,2007-01-29,Peter Gabriel: Still Growing Up Live and Unwrapped,https://www.imdb.com/title/tt0850698/,video,8.3,87,2005,"Documentary, Music",59,2005-11-22,"Anna Gabriel, Hamish Hamilton"
tt0851578,5,2006-11-26,Papurika,https://www.imdb.com/title/tt0851578/,movie,7.7,90,2006,"Animation, Drama, Fantasy, Mystery, Sci-Fi, Thriller",65983,2006-09-02,Satoshi Kon
tt0851851,8,2013-07-16,Terminator: The Sarah Connor Chronicles,https://www.imdb.com/title/tt0851851/,tvSeries,7.7,60,2008,"Action, Drama, Sci-Fi, Thriller",56356,2008-01-13,
